관리번호,자치구,AP별 이용량(GB)
HT210169,송파구,106.3573765 
DB010015,도봉구,106.3434700 
SD000431,성동구,106.2866609 
EP070002,은평구,106.1134657 
NW010018,노원구,106.0592828 
GS050074,강서구,106.0011419 
GS060041,강서구,105.9368641 
GR120003,구로구,105.9308725 
GS180113,강서구,105.9191464 
WF201503,서초구,105.9094829 
WF120446,중구,105.8757075 
EP000043,은평구,105.8698654 
GS040061,강서구,105.8400015 
GS020032,강서구,105.8145514 
SD000398,성동구,105.8110436 
GS150024,강서구,105.8072835 
WF171412,노원구,105.7537762 
GD130001,강동구,105.6926344 
SD000058,성동구,105.6616153 
GR000004,구로구,105.5483751 
WF190600,동작구,105.4881973 
EP120002,은평구,105.4610760 
GS040046,강서구,105.3824168 
WF181267,금천구,105.3484358 
WF181277,금천구,105.3468852 
SD000337,성동구,105.3257966 
WF120194,성동구,105.3117172 
WF110142,중구,105.2550806 
WN200056,성동구,105.2421103 
DB110015,도봉구,105.1416688 
HT210184,송파구,105.1183286 
DB110020,도봉구,105.0693985 
WF190991,은평구,104.9890739 
WF172028,서초구,104.9710292 
GR050006,구로구,104.8108435 
HT210142,송파구,104.8018437 
GS200041,강서구,104.8006989 
GS010074,강서구,104.7964571 
SC170010,서초구,104.7942946 
WF200136,서초구,104.7540934 
WN200043,서초구,104.7423288 
WF140022,광진구,104.7262069 
SD000362,성동구,104.6672442 
GS190032,강서구,104.5965991 
WF190874,영등포구,104.5717864 
WF190379,금천구,104.5281187 
WN004016,성동구,104.4863555 
YDP010005,영등포구,104.4815527 
WF181050,광진구,104.4684503 
WF120251,은평구,104.4061899 
WF171012,종로구,104.2744428 
EP050006,은평구,104.2276015 
DB010009,도봉구,104.2179853 
GS120085,강서구,104.1777673 
WF190606,동작구,104.1213179 
WF190531,동대문구,104.1080009 
WF181099,노원구,104.0914949 
GS130220,강서구,104.0587606 
WF190414,노원구,104.0557985 
GR030011,구로구,103.9966428 
GS150033,강서구,103.9783051 
EP000089,은평구,103.9762267 
WF171266,동대문구,103.9534376 
WF201378,도봉구,103.9440690 
SB020040,성북구,103.8922355 
GR150013,구로구,103.7538459 
GN020036,강남구,103.6939161 
GJ080002,광진구,103.6914704 
WF161849,동작구,103.6852779 
WF172017,서초구,103.6829857 
GS120058,강서구,103.6761917 
SD000104,성동구,103.6500315 
WF181239,양천구,103.6440839 
EP000088,은평구,103.6360533 
YDP320003,영등포구,103.6214444 
WF131646,도봉구,103.5111382 
WF170014,중구,103.5004729 
DB130016,도봉구,103.4084570 
GS150022,강서구,103.4046663 
DB090009,도봉구,103.3565502 
WF131645,도봉구,103.2969908 
SC170007,서초구,103.2961805 
WF181125,노원구,103.2301554 
WF172043,서초구,103.2158924 
WF201357,도봉구,103.1689366 
WF161897,마포구,103.1332761 
GR040040,구로구,103.1234924 
WF191079,종로구,103.1121638 
JG190003,중구,103.0814677 
DB010023,도봉구,103.0788717 
YS040001,용산구,103.0730315 
GD130094,강동구,103.0612155 
GN220037,강남구,102.9482712 
WF171408,도봉구,102.8860486 
GS060013,강서구,102.8812398 
HT210035,중구,102.8805509 
WF205011,중구,102.8781832 
WN003837,성동구,102.8408554 
WF191232,용산구,102.7994842 
WF172299,서초구,102.7281901 
HT210167,송파구,102.7244451 
WF181022,중구,102.7075228 
WF171152,용산구,102.6150676 
WF120261,은평구,102.5987951 
WF201369,도봉구,102.5616889 
SD000167,성동구,102.4755455 
HT210038,중구,102.4602936 
MP030022,마포구,102.4317221 
WF120034,노원구,102.4225200 
GB130003,강북구,102.4035097 
DB120004,도봉구,102.3675097 
GB130007,강북구,102.3653699 
WF120163,서초구,102.2874969 
SDM080008,서대문구,102.2442835 
GB010009,강북구,102.2101953 
WF201222,광진구,102.2080054 
SD000147,성동구,102.1516750 
WF190590,동작구,102.1428816 
WF120327,중구,102.0638028 
WF190245,광진구,101.9312523 
HT210069,종로구,101.9034240 
WF110233,중구,101.8911254 
EP070025,은평구,101.8849782 
YDP000054,영등포구,101.8191444 
GD130059,강동구,101.7855412 
YDP240003,영등포구,101.7684422 
GR160019,구로구,101.7171882 
WN003844,성동구,101.7041442 
SD000102,성동구,101.6768121 
GS150014,강서구,101.6622587 
GS170041,강서구,101.6111118 
GS110024,강서구,101.4631121 
EP050009,은평구,101.3768713 
DB040002,도봉구,101.3043802 
WF200003,마포구,101.2933043 
WF191133,중구,101.2908164 
WF172286,서초구,101.2724953 
WF181215,마포구,101.2597372 
EP130017,은평구,101.1919703 
SD000202,성동구,101.1007557 
DB140001,도봉구,101.0921614 
GB060006,강북구,101.0738034 
YS000025,용산구,100.9586736 
GS070038,강서구,100.9185142 
GR110001,구로구,100.8631046 
WF190791,성북구,100.8559142 
WF160026,마포구,100.8382213 
WF181366,강동구,100.7751873 
GN020031,강남구,100.7311127 
NW020008,노원구,100.7097313 
NW000005,노원구,100.6875741 
GR070011,구로구,100.6703650 
DB040003,도봉구,100.6347989 
GR110005,구로구,100.5654813 
WN003921,성동구,100.4819258 
SD000311,성동구,100.4786387 
SD000400,성동구,100.3871978 
DB110028,도봉구,100.3791656 
WF190327,금천구,100.3560591 
WF205022,은평구,100.3503617 
WF181323,서초구,100.3271495 
GR070018,구로구,100.2655937 
WF190277,구로구,100.2654349 
WF190555,동작구,100.2137293 
WF191136,중구,100.1847451 
WF161037,강남구,100.1357529 
WF160147,마포구,100.1022740 
SC170013,서초구,100.0939582 
WF120286,종로구,100.0222082 
GS040035,강서구,100.0131790 
GR030084,구로구,99.9976411 
WN003841,성동구,99.9965232 
DB070003,도봉구,99.9801409 
WF201696,은평구,99.9615241 
HT210138,송파구,99.9480674 
WF190593,동작구,99.9081856 
EP100018,은평구,99.9018011 
WF171385,도봉구,99.9011373 
WF142909,중랑구,99.8719134 
WF171638,강서구,99.8516012 
DB090004,도봉구,99.7604762 
WF201714,종로구,99.7494399 
WF200131,서초구,99.6977755 
WF200048,중구,99.6294277 
SC100003,서초구,99.6055517 
WF171487,노원구,99.5744533 
WF171377,도봉구,99.5080708 
DB020004,도봉구,99.4538900 
WF201793,양천구,99.4199772 
WF191087,종로구,99.4193093 
WF120250,은평구,99.3789403 
WF181364,강동구,99.2819782 
WF191234,은평구,99.1554155 
WF201417,동대문구,99.1030444 
WF201775,중구,99.0767610 
WF172056,서초구,99.0490583 
WF141982,동작구,99.0445765 
JN100006,중랑구,99.0181821 
GS090056,강서구,98.9917666 
WF171384,도봉구,98.9323192 
GN180004,강남구,98.8700682 
GC040003,금천구,98.8312176 
WF190971,은평구,98.8152836 
WF199003,중구,98.7743649 
EP090006,은평구,98.7451298 
GR030094,구로구,98.5911394 
WF201834,중랑구,98.5874889 
WF110210,중구,98.5359342 
HT210182,송파구,98.3909251 
WF181148,은평구,98.3646271 
SD000019,성동구,98.3233929 
WF180002,중구,98.3047849 
GS200052,강서구,98.2940699 
EP120019,은평구,98.2698583 
WF190158,강서구,98.2631042 
WF160091,마포구,98.2536675 
WF171687,금천구,98.2251357 
WF190103,강북구,98.1981672 
WF171010,종로구,98.1918780 
GS100080,강서구,98.1822537 
YC180004,양천구,98.1619725 
WF190062,강동구,98.1357634 
GS120064,강서구,98.1288697 
SD000063,성동구,98.0767150 
WF160146,마포구,98.0613589 
EP140002,은평구,98.0604203 
DBGURUCUS007,도봉구,98.0545962 
GB070010,강북구,98.0035117 
WF191051,종로구,97.9947973 
MP030034,마포구,97.9241489 
WF120436,중구,97.8926102 
WF172044,서초구,97.8843003 
WF200080,중구,97.7721571 
WF201141,강북구,97.7635252 
WF191096,종로구,97.6072277 
GB070011,강북구,97.5541707 
GR130010,구로구,97.5380907 
GS160056,강서구,97.5225603 
EP000140,은평구,97.5182941 
WF200116,서초구,97.4871528 
EP000086,은평구,97.3923684 
SD000375,성동구,97.3533063 
GD130065,강동구,97.3227673 
GA070073,관악구,97.2866336 
HT210070,종로구,97.2749294 
GS110028,강서구,97.2710982 
JG160006,중구,97.2587713 
WF172278,서초구,97.2301386 
HT210103,중구,97.2100752 
SD000111,성동구,97.1587107 
WF190917,영등포구,97.1358424 
GS160009,강서구,97.1351099 
WF192010,영등포구,97.1217573 
GN020035,강남구,97.0356588 
GD130053,강동구,97.0086686 
NW050002,노원구,97.0086450 
WF190009,강남구,96.9497501 
JG000052,중구,96.8356277 
GB030002,강북구,96.8333788 
WF201069,강동구,96.8308592 
SC100004,서초구,96.8130026 
GS080041,강서구,96.7402358 
JN030008,중랑구,96.7297162 
GS130202,강서구,96.7175043 
SD000371,성동구,96.6565326 
WF190159,강서구,96.5827487 
WF190165,강서구,96.5394226 
YDP180005,영등포구,96.5268653 
EP000050,은평구,96.5243934 
NW090009,노원구,96.4585923 
WF201697,은평구,96.4409740 
WF120115,서초구,96.4340475 
WF120031,노원구,96.4270404 
JG070002,중구,96.3950051 
WF171236,성동구,96.3747122 
WN003838,성동구,96.3473082 
EP130009,은평구,96.3204910 
GR110012,구로구,96.2777496 
GC010024,금천구,96.2086499 
SP190002,송파구,96.1613699 
MP030016,마포구,96.1556609 
GS040054,강서구,96.0843723 
GS120084,강서구,96.0637286 
SD000178,성동구,95.8748801 
WF110189,중구,95.8516713 
WF120150,서초구,95.8244602 
YC170013,양천구,95.8189125 
WF132117,양천구,95.7727799 
SD000344,성동구,95.6784638 
YDP170002,영등포구,95.6535767 
GS070039,강서구,95.6370622 
JG000044,중구,95.6169582 
GS050080,강서구,95.5880774 
WF120281,종로구,95.5628136 
JN160073,중랑구,95.5426221 
WF191127,중구,95.5096390 
EP070003,은평구,95.4982756 
WF190045,강남구,95.4794955 
WF120033,노원구,95.4773709 
GN070002,강남구,95.4518685 
WF160148,마포구,95.4377365 
JN010006,중랑구,95.4334523 
GD150001,강동구,95.4086014 
GR040015,구로구,95.3385578 
WF181058,중랑구,95.2758630 
YDP000059,영등포구,95.1735828 
GB110040,강북구,95.1323707 
GR030059,구로구,95.1221988 
WF201764,중구,95.1209948 
GS020013,강서구,95.1104885 
WF171588,양천구,95.0668652 
EP000105,은평구,95.0548910 
GJ080003,광진구,95.0078299 
GJ130003,광진구,94.9900239 
YDP120003,영등포구,94.9818281 
YDP050003,영등포구,94.9677827 
SD000289,성동구,94.9575803 
MP020037,마포구,94.9538540 
GS060076,강서구,94.8908164 
WF201074,강동구,94.7059797 
GS070036,강서구,94.7044523 
GS050042,강서구,94.5842571 
WN003945,성동구,94.5778180 
EP020015,은평구,94.5636213 
YDP000010,영등포구,94.5633014 
YC170016,양천구,94.5576910 
SD000277,성동구,94.4690231 
EP130008,은평구,94.4286851 
SD000413,성동구,94.3581023 
WF201589,양천구,94.2611160 
SD000364,성동구,94.2580058 
WF120353,중구,94.2253737 
EP090010,은평구,94.2168453 
WF200128,서초구,94.1823498 
GS130195,강서구,94.1512970 
EP090009,은평구,94.1099081 
GS010069,강서구,94.1068661 
DBGURUCUS023,도봉구,94.1031395 
WF201407,동대문구,94.0648777 
WF199005,중구,94.0231257 
WF171931,관악구,93.9917255 
WF190636,마포구,93.9848570 
WF190545,동작구,93.9780595 
JN040008,중랑구,93.9618002 
WF181223,마포구,93.9616833 
DB140017,도봉구,93.9552039 
WF161904,마포구,93.9409870 
WF120099,서초구,93.9120469 
WF170013,중구,93.8926883 
EP110028,은평구,93.8647945 
WF170040,중구,93.8443648 
GS010022,강서구,93.8152920 
HT210012,중구,93.7760753 
DB110003,도봉구,93.7640054 
GS030028,강서구,93.7471967 
WF142393,영등포구,93.7175928 
WF201012,강남구,93.7167675 
YC170015,양천구,93.7060167 
WF191191,중랑구,93.6895127 
GS040062,강서구,93.6272689 
WF171230,성동구,93.5885777 
GR140006,구로구,93.5263881 
GR130011,구로구,93.5251344 
WF171310,성북구,93.4844898 
SD000238,성동구,93.4502617 
WF201380,도봉구,93.3652032 
WF160101,마포구,93.2559606 
GR140033,구로구,93.2454764 
WF190166,강서구,93.1905632 
WF172006,서초구,93.1437421 
WF160187,마포구,93.1392321 
SD000267,성동구,93.0926144 
WF200123,서초구,93.0619848 
WF120114,서초구,93.0600047 
WF171303,성북구,93.0544533 
GS020028,강서구,92.9635058 
WF110144,중구,92.9600960 
DDM160005,동대문구,92.9403915 
WF190944,용산구,92.8987577 
WF181147,은평구,92.8884999 
WF151659,노원구,92.8255940 
SD000380,성동구,92.7746124 
GS150020,강서구,92.7126087 
WF181154,은평구,92.7030071 
WF201850,중랑구,92.6912871 
EP100014,은평구,92.6297133 
WF140012,광진구,92.6137287 
GS060093,강서구,92.5069742 
WF172276,서초구,92.4630268 
JN100004,중랑구,92.4562055 
YS050002,용산구,92.4212579 
SP190007,송파구,92.2538605 
GC060009,금천구,92.2488415 
DBGURUCUS015,도봉구,92.2365131 
WF110252,중구,92.2019352 
WF120444,중구,92.1669459 
WF190533,동대문구,92.1144961 
WF172005,서초구,92.0688242 
WN000693,도봉구,92.0470208 
SD000359,성동구,91.9929882 
WF201011,강남구,91.9430712 
DB030004,도봉구,91.9303082 
WF120373,중구,91.9101418 
WF191032,은평구,91.9071532 
SP260032,송파구,91.8998853 
WF181237,양천구,91.8797861 
GS190018,강서구,91.8349937 
GS010064,강서구,91.8070800 
DBGURUCUS029,도봉구,91.6903475 
WF160005,마포구,91.6715518 
HT210190,송파구,91.6701867 
WF191001,은평구,91.6461625 
GA070007,관악구,91.6418146 
WF131580,노원구,91.5320621 
GR040042,구로구,91.5070515 
WF190582,동작구,91.4972475 
HT210195,송파구,91.3803731 
HT210073,종로구,91.3687200 
YC140011,양천구,91.3612207 
SP260044,송파구,91.1545035 
YDP000032,영등포구,91.0778610 
EP000087,은평구,91.0725226 
GS010048,강서구,90.9679289 
MP020023,마포구,90.8852484 
WF190038,강남구,90.8371880 
GS060034,강서구,90.7842771 
SC000065,서초구,90.7687319 
WF161048,강남구,90.7307774 
WF190404,노원구,90.6724619 
WF120105,서초구,90.6574222 
YDP290001,영등포구,90.6212413 
WF170041,중구,90.6072628 
WF171785,금천구,90.5576780 
WF181288,동작구,90.5529013 
WF171932,관악구,90.5450408 
MP010096,마포구,90.5302472 
WF110188,중구,90.5288872 
GS050076,강서구,90.5160616 
GD140004,강동구,90.4280884 
WF181333,강남구,90.4082908 
DB040011,도봉구,90.3560993 
GJ1300024,광진구,90.2511130 
WF142898,중랑구,90.1482220 
EP000081,은평구,90.0754495 
GS120051,강서구,90.0210534 
GA070001,관악구,90.0105551 
GJ130005,광진구,89.9798257 
JG170004,중구,89.9306124 
GS160038,강서구,89.8947869 
WF171624,강서구,89.8782593 
GD140013,강동구,89.8214224 
WF120017,노원구,89.7161473 
MP020069,마포구,89.6154024 
GS090064,강서구,89.6105383 
DBGURUCUS017,도봉구,89.5260155 
WF181263,금천구,89.4854771 
WF160068,마포구,89.4655712 
GS040056,강서구,89.4010809 
EP000085,은평구,89.3947675 
SD000172,성동구,89.3793815 
YC030004,양천구,89.3321910 
WF201285,노원구,89.2784424 
WF171758,금천구,89.2722909 
EP100010,은평구,89.2349595 
WN200012,종로구,89.1641186 
WF170015,중구,89.1585325 
GB030008,강북구,89.1257378 
GS080022,강서구,89.0034059 
EP000054,은평구,89.0026726 
WF201478,마포구,88.9900220 
JG190005,중구,88.9875780 
GS180102,강서구,88.9473884 
MP010009,마포구,88.9368358 
WN004018,성동구,88.8970585 
WF199008,중구,88.8897004 
DB010006,도봉구,88.8095353 
GD130021,강동구,88.7800936 
GS100069,강서구,88.7777616 
GR040036,구로구,88.7289635 
WN000691,도봉구,88.6581398 
NW190010,노원구,88.6150257 
WF140061,은평구,88.5762067 
GS100096,강서구,88.5318197 
WF131644,도봉구,88.5187469 
GR160021,구로구,88.5099721 
GS080030,강서구,88.5007715 
WF200157,서초구,88.4868472 
EP000109,은평구,88.4500247 
WF171711,금천구,88.4053762 
WF171869,동작구,88.4015468 
SP260011,송파구,88.3794117 
WF201070,강동구,88.3140998 
GS130204,강서구,88.3069323 
MP030004,마포구,88.2716493 
WF181301,관악구,88.1706187 
GR010019,구로구,88.1601192 
YC020009,양천구,88.1568880 
JG000023,중구,88.1203371 
GB030003,강북구,88.0918281 
WN200042,서초구,87.9782372 
WF205000,중구,87.9706647 
GS190022,강서구,87.9675330 
DBGURUCUS010,도봉구,87.9354376 
EP000074,은평구,87.9059194 
WF120213,은평구,87.8815185 
GS080006,강서구,87.8629180 
WF201382,도봉구,87.8618021 
WF190458,노원구,87.8364724 
SD000001,성동구,87.6602931 
GR030095,구로구,87.5644906 
WN003912,성동구,87.5374708 
WF171308,성북구,87.5238718 
GS060009,강서구,87.5101273 
WF190273,구로구,87.4922701 
SD000382,성동구,87.4918861 
WF171870,동작구,87.4900331 
WF161206,관악구,87.4847622 
WF201761,중구,87.4235259 
GJ060003,광진구,87.3889169 
WF110206,중구,87.3867699 
WF120468,중구,87.3605261 
SP260080,송파구,87.3273017 
WF161052,강남구,87.3168431 
WF190509,동대문구,87.1925435 
GR100006,구로구,87.1851078 
GS150037,강서구,87.0906688 
GS090068,강서구,87.0830604 
WF170017,서초구,87.0637004 
WF171270,동대문구,87.0555325 
GS040033,강서구,87.0354891 
WF140066,은평구,86.9847627 
DB140010,도봉구,86.9759868 
DB050003,도봉구,86.9745275 
WF110026,마포구,86.9389795 
SD000222,성동구,86.9328308 
WF201759,중구,86.9212623 
SD000128,성동구,86.9109304 
WF181018,중구,86.8814399 
SB020008,성북구,86.8523466 
WF171791,금천구,86.7855841 
WF120338,중구,86.7448445 
SC170009,서초구,86.7291339 
SD000294,성동구,86.7188252 
WF120481,중구,86.6788572 
YDP000026,영등포구,86.6524437 
WF171806,금천구,86.6404284 
GS010042,강서구,86.6263646 
WF170025,중구,86.5308866 
SD000136,성동구,86.4930962 
WN003911,성동구,86.4660134 
GR140043,구로구,86.4567318 
GS160011,강서구,86.4523301 
JN050005,중랑구,86.3982319 
WF181204,마포구,86.3864551 
