구분,버스명,AP별 이용량(단위 : GB)
시내버스,북부운수_2311_서울74사3827,66.32996351 
시내버스,북부운수_02_서울74사6175,65.62647223 
시내버스,동성교통_302_서울74사4089_예비,65.34964778 
시내버스,한국비알티_701_서울71사1853_예비,65.00038132 
시내버스,대진여객_110A_서울74사3388_예비,64.83525131 
시내버스,현대교통_7713_서울74사9345,64.80244454 
시내버스,신흥운수_6654_서울70사8520,64.76151291 
시내버스,대원교통_241_서울74사9128,64.46620915 
시내버스,안양교통_5626_서울74사6775_예비,64.16804530 
시내버스,선일교통_1119_서울74사9454,64.15768433 
시내버스,영신여객_120_서울74사6812,64.02037013 
시내버스,삼화상운_146_서울74사3509,63.61455191 
시내버스,서부운수_7719_서울70사7277,63.40626907 
시내버스,신흥운수_6654_서울75사5265,63.17840237 
시내버스,공항버스㈜_N65_서울74사1371,63.12542688 
시내버스,대원교통_242_서울74사4265_예비,62.74180207 
시내버스,원버스_7024_서울70사7222,62.52310146 
시내버스,선진운수_9707_서울74사7281,62.48296332 
시내버스,선진운수_7715_서울70사7023,62.48073559 
시내버스,한남여객운수_5616_서울74사9994,62.29645573 
시내버스,보성운수_5522A_서울71사3252_예비,61.75041944 
시내버스,선진운수_9707_서울74사2425,61.39384862 
시내버스,한국비알티_708_서울74사7923_예비,61.27156410 
시내버스,세풍운수_6513_서울74사2795,61.16587110 
시내버스,공항버스㈜_N65_서울74사1447,60.96732710 
시내버스,유성운수_7016_서울74사7244,60.89966558 
시내버스,대원여객_542_서울70사2777,60.69926824 
시내버스,공항버스㈜_N65_서울75사1509,59.16357785 
시내버스,중부운수_6211_서울74사9669,59.09757968 
시내버스,한남여객운수(주)_5616_서울74사9594,59.01601445 
시내버스,선진운수_753_서울74사4524,58.97186697 
시내버스,㈜정평운수_6647_서울75사8121,58.92529711 
시내버스,우신버스_5530_서울74사8387_예비,58.61188471 
시내버스,공항버스㈜_N65_서울75사1508,58.60322155 
시내버스,남성교통_4419_서울74사1942,58.20515100 
시내버스,정평운수_6647_서울75사8116,57.78432079 
시내버스,보영운수_5534_서울75사2785,57.42230639 
시내버스,안양교통_5626_서울74사6702_예비,57.39924591 
시내버스,태진운수_6411_서울74사8900,57.25309346 
시내버스,북부운수_04_서울74사9759,56.73723947 
시내버스,동해운수_7728_서울74사3095,56.58621620 
시내버스,유성운수_7016_서울70사7747,56.39917776 
시내버스,보광교통_0017_서울74사2451,56.35953508 
시내버스,신흥운수_6654_서울70사8541,56.27859849 
시내버스,범일운수㈜_505_서울71사1482,56.03545718 
시내버스,우신버스_540_서울70사9295,55.95086329 
시내버스,대진여객_1014_서울74사2243,55.88321667 
시내버스,보광교통_7017_서울70사7265,55.72691746 
시내버스,신길운수_673_서울74사4764,55.33890892 
시내버스,남성교통_4419_서울75사2994,54.22199983 
시내버스,진화운수_3319_서울74사8254,53.49904671 
시내버스,정평운수_6647_서울70사8160,53.36357839 
시내버스,세풍운수_6513_서울74사2882_예비,53.17039881 
시내버스,현대교통_7611_서울70사7276,53.01509053 
시내버스,동성교통_9403_서울74사2033,52.62576323 
시내버스,선일교통_1126_서울74사9368,52.48661805 
시내버스,서울버스_401_서울74사4088,52.47243866 
시내버스,동아운수_101_서울74사2117,51.88330449 
시내버스,보영운수_5714_서울74사2939,51.85481627 
시내버스,태진운수_6611_서울75사3334,51.78917665 
시내버스,군포교통_5623_서울70사8341,51.30796041 
시내버스,범일운수_N65_서울71사1568,51.08013563 
시내버스,북부운수_04_서울74사9773,50.44310726 
시내버스,대원여객_01A_서울70사2737,50.43500941 
시내버스,대원여객_01A_서울70사2732,49.31174126 
시내버스,북부운수_04_서울74사9777,48.94934036 
시내버스,동성교통_9403_서울74사1842,48.74757025 
시내버스,범일운수_N65_서울71사1476,48.59954026 
시내버스,대성운수_333_서울74사9846,48.43170941 
시내버스,삼성여객_400_서울74사3193_예비,48.20917547 
시내버스,범일운수㈜_5617_서울71사1492,48.09229635 
시내버스,영인운수_653_서울71사2220,47.65390791 
시내버스,제일여객_9714_서울75사1255,47.60767333 
시내버스,신촌교통_7726_서울74사5852,47.57526051 
시내버스,한성여객운수_100_서울74사3454,47.40010854 
시내버스,진아교통_8112_서울70사6898,47.25896847 
시내버스,우신버스_541_서울74사8629,46.88131716 
시내버스,선일교통_1126_서울71사1217_예비,46.82606552 
시내버스,한성여객운수_8112_서울74사3458,46.75328825 
시내버스,신길운수_661_서울75사1429,46.57613020 
시내버스,신수교통_774_서울74사5675,46.47882469 
시내버스,한성운수_8551_서울74사8936,46.31560482 
시내버스,중부운수_6624_서울74사6644,45.97357195 
시내버스,정평운수_6647_서울71사2266,45.76474335 
시내버스,신흥운수_8331_서울74사4469,45.60962692 
시내버스,영인운수_662_서울71사2238,45.44123076 
시내버스,신수교통_774_서울74사5396,44.83831394 
시내버스,신길운수_652_서울74사4786,44.79190800 
시내버스,대원여객_01B_서울74사7594,44.43000443 
시내버스,한성여객운수_8112_서울70사6860,44.09175087 
시내버스,안양교통_5713_서울74사9922,44.01453398 
시내버스,범일운수㈜_5633_서울74사5207,43.85646060 
시내버스,유성운수_8761_서울70사7766,43.72895416 
시내버스,유성운수_8761_서울74사7212,43.02277789 
시내버스,태진운수_6611_서울75사3335,42.99171455 
시내버스,진화운수_8441_서울74사8249,42.87386313 
시내버스,범일운수_N65_서울71사1567,42.54548624 
시내버스,북부운수_01B_서울74사9772,42.25756880 
시내버스,영인운수_6628_서울70사8153,42.24346578 
시내버스,한남여객운수(주)_5616_서울74사8550,42.01757070 
시내버스,한남여객운수_5517_서울74사8546,41.62142146 
시내버스,안양교통㈜_5625_서울74사6778,41.39666352 
시내버스,신촌교통_8761_서울74사5876,41.30885284 
시내버스,도원교통_6514_서울75사2666,40.86167552 
시내버스,태진운수_8441_서울74사8479,40.70987739 
시내버스,북부운수_03_서울74사8805,40.05435575 
시내버스,범일운수_8551_서울71사1489,39.97845855 
시내버스,한국비알티_741_서울74사7847_예비,39.90467824 
시내버스,북부운수_2311_서울74사3876,39.55275752 
시내버스,다모아자동차_270_서울74사7259,38.58604468 
시내버스,한남여객운수(주)_5616_서울74사9920,38.45983930 
시내버스,아진교통_142_서울74사6510,38.43274713 
시내버스,아진교통_142_서울74사6511,38.37414924 
시내버스,신흥운수_8331_서울74사4467,38.36129420 
시내버스,북부운수_02_서울70사2755_예비,38.16764429 
시내버스,범일운수_5525_서울71사1464,37.88050450 
시내버스,신촌교통_7726_서울74사5823,37.58665081 
시내버스,서울버스_3011_서울70사9183,36.95214074 
시내버스,흥안운수_1226번_서울74사1866,36.83094401 
시내버스,흥안운수_1226번_서울74사1855,36.70127504 
시내버스,삼성여객_421_서울74사3132,36.67967953 
시내버스,서부운수_8791_서울74사4147,35.91932263 
시내버스,한성운수_8551_서울74사5423,35.77967081 
시내버스,유성운수_7016_서울70사7744,34.89608038 
시내버스,영신여객_109_서울74사6836,34.86202285 
시내버스,선진운수_8771_서울74사2384,33.94186031 
시내버스,신수교통_774_서울74사5322,33.82112458 
시내버스,세풍운수_6614_서울74사2881_예비,33.81721489 
시내버스,동성교통_9403_서울70사6552,33.07720553 
시내버스,동해운수_707_서울74사8599,33.01674686 
시내버스,현대교통_7612_서울74사9384,32.93888085 
시내버스,김포교통_6712번_서울75사1689,32.85869211 
시내버스,신인운수_5012_서울74사5551_예비,32.59783145 
시내버스,신수교통_774_서울74사5391,32.50055667 
시내버스,한남여객운수_8551_서울74사2073,32.13607054 
시내버스,세풍운수_6640A_서울75사3436_예비,31.77735899 
시내버스,북부운수_01B_서울74사6176,31.68566320 
시내버스,서울버스_3426_서울74사1785,31.53705979 
시내버스,송파상운_3316_서울74사6925_예비,31.24689292 
시내버스,한서교통_3217_서울74사8639,31.08666800 
시내버스,양천운수_602_서울74사9591,30.77181438 
시내버스,서울교통네트웍㈜_500_서울70사6785,30.22913933 
시내버스,세풍운수_6716_서울74사4311,30.15742302 
시내버스,흥안운수_146번_서울74사1895,29.57682228 
시내버스,보성운수_5618_서울74사2815,29.34614941 
시내버스,선진운수_7022_서울74사4564_예비,29.21925737 
시내버스,삼화상운_1133번_서울74사3607,29.11174772 
시내버스,신촌교통_750A_서울74사5824,29.06637378 
시내버스,태진운수_2014_서울74사8403,28.68910786 
시내버스,상진운수_261_서울75사1716,28.59201813 
시내버스,한남여객운수(주)_5513_서울74사8557,28.46943093 
시내버스,현대교통_7019_서울74사9350_예비,28.21941758 
시내버스,동아운수_152_서울74사4055,28.20937159 
시내버스,흥안운수_146번_서울74사3566,28.20658498 
시내버스,동아운수_121_서울71사1284,27.69207191 
시내버스,현대교통_7612_서울74사9387,27.61675455 
시내버스,북부운수_2311_서울70사2754_예비,27.48964885 
시내버스,메트로버스_01A_서울71사1829,27.13402370 
시내버스,대원교통_240_서울74사9116_예비,26.75344469 
시내버스,김포교통_651번_서울74사1409,26.72574809 
시내버스,보영운수_8552_서울74사2931,26.13575552 
시내버스,범일운수_5413_서울74사5159,26.01305768 
시내버스,서울교통네트웍_600_서울70사6721,25.84711453 
시내버스,한성운수_5535_서울74사5420,24.77389714 
시내버스,송파상운_370_서울71사2245,24.33281131 
시내버스,범일운수_5413_서울71사1559,24.32645038 
시내버스,범일운수_8551_서울71사1565,24.17618558 
시내버스,보성운수_5615_서울74사2703,24.11142923 
시내버스,태진운수_8441_서울74사8420,24.06701278 
시내버스,관악교통_6515_서울74사4653,23.92604826 
시내버스,서울승합_342_서울75사9701,23.86845211 
시내버스,선일교통_1119_서울74사9465,23.86051370 
시내버스,서울승합_3212_서울75사7609,23.74597359 
시내버스,진화운수_8331_서울70사9685,23.54538729 
시내버스,아진교통_8112_서울74사6532,23.45621297 
시내버스,태진운수_8441_서울74사8409,23.23795892 
시내버스,동아운수_121_서울71사1282,23.19732280 
시내버스,대진여객㈜_1020_서울74사3005,23.14162441 
시내버스,신수교통_9711A_서울70사7047,23.07722094 
시내버스,진화운수_3319_서울74사3684_예비,22.83431049 
시내버스,현대교통_7612_서울74사9388,22.73946954 
시내버스,보영운수_5534_서울74사2514,22.11980820 
시내버스,삼성여객_400_서울74사3144,22.08743859 
시내버스,서울버스_3426_서울70사9209_예비,21.97127724 
시내버스,양천운수_602_서울74사9573_예비,21.89617157 
시내버스,삼성여객_405_서울75사2632,21.52933888 
시내버스,한남여객운수(주)_5522B_서울74사2521,21.42971996 
시내버스,중부운수_6624_서울74사9745,21.34781647 
시내버스,대원교통_242_서울70사6349,21.17771916 
시내버스,보성운수_8552_서울74사9689,21.12778286 
시내버스,선진운수_8771_서울74사2368,20.80342099 
시내버스,대원여객_2312_서울74사4487,20.76304052 
시내버스,대원교통_2015_서울74사9126,20.17054744 
시내버스,보성운수_5618_서울74사6965,19.99619678 
시내버스,범일운수㈜_5633_서울74사5201,19.94484328 
시내버스,북부운수_2112_서울70사2743,19.80703166 
시내버스,한성운수_8221_서울74사8976,19.64443969 
시내버스,남성교통_4419_서울74사1912,19.36749648 
시내버스,신인운수_571_서울74사7857,19.33386233 
시내버스,아진교통_1128_서울74사6524_예비,19.29626465 
시내버스,중부운수_6625_서울75사1109,18.94701580 
시내버스,한서교통_3322_서울74사8874_예비,18.92953301 
시내버스,동성교통_9409_서울74사6378,18.91090199 
시내버스,삼화상운_173_서울75사1568,18.85329243 
시내버스,"현대교통, 5G WIFI 시범설치_7612_서울74사4186",18.33353806 
시내버스,우신운수_4319_서울74사9980,18.19852255 
시내버스,한국비알티_701_서울71사1854_예비,17.82925418 
시내버스,남성교통_4419_서울74사1918,17.82610128 
시내버스,보영운수_5534_서울74사2942,17.73132710 
시내버스,보성운수_6512_서울74사2764,17.50608254 
시내버스,진아교통㈜_1222_서울74사8185,17.24104499 
시내버스,보영운수_503_서울74사2902_예비,16.99628644 
시내버스,보성운수_5615_서울74사2711,16.92093853 
시내버스,한성여객운수_1154_서울75사3223,16.52550129 
시내버스,삼양교통_8112_서울74사3217,16.41731076 
시내버스,신촌교통_7726_서울74사5811_예비,15.91944508 
시내버스,서울교통네트웍㈜_600_서울71사3237,15.79799270 
시내버스,선진운수_7022_서울74사4536,15.61208153 
시내버스,대원여객_01B_서울74사7555,15.58051780 
시내버스,선진운수_753_서울75사2675,15.42194746 
시내버스,선진운수_8771_서울74사7216,14.99673557 
시내버스,대흥교통_463_서울74사4203,14.91459943 
시내버스,동성교통_9403_서울75사1042,14.79692366 
